id,player_name,20-21_games,20-21_mins_played,20-21_goals,20-21_goals_per_90,20-21_npg,20-21_npg_per_90,20-21_xG,20-21_xG_per_90,20-21_npxG,20-21_npxG_per_90,20-21_assists,20-21_assists_per_90,20-21_xA,20-21_xA_per_90,20-21_xGChain,20-21_xGChain_per_90,20-21_xGBuildup,20-21_xGBuildup_per_90,20-21_shots,20-21_shots_per_90,20-21_key_passes,20-21_key_passes_per_90,20-21_yellow_cards,20-21_red_cards,20-21_team,20-21_league
3423,Kylian Mbappe-Lottin,31,2392,27,1.015886287625418,21,0.790133779264214,22.854565370827917,0.8599125766615855,18.29412578418851,0.688324130675989,7,0.2633779264214047,5.384128553792834,0.202580087726319,32.02804045379162,1.205068411722929,10.398178676143289,0.3912358197545552,103,3.8754180602006687,33,1.241638795986622,5,0,Paris Saint Germain,Ligue1
555,Memphis Depay,37,2932,21,0.6446111869031378,13,0.3990450204638472,16.249495474621654,0.49879078878443,10.168799763545394,0.31213914690282585,12,0.36834924965893584,14.070530615746977,0.431905782884457,28.86987485550344,0.886183061731006,12.154926242306828,0.37310483008445244,110,3.376534788540246,94,2.8854024556616644,4,0,Lyon,Ligue1
3210,Wissam Ben Yedder,37,2658,20,0.6772009029345373,10,0.33860045146726864,20.224992409348488,0.6848191560727479,11.103916339576244,0.3759791085635297,7,0.23702031602708803,6.69225193746388,0.22659995273579728,21.63107965514064,0.7324293336955069,7.890263848006725,0.26716469011309457,81,2.742663656884876,41,1.3882618510158014,3,0,Monaco,Ligue1
83,Kevin Volland,35,2820,16,0.5106382978723405,16,0.5106382978723405,11.1362447720021,0.3554120671915564,11.1362447720021,0.3554120671915564,7,0.22340425531914895,5.541549302637577,0.1768579564671567,18.23225424438715,0.5818804546081006,4.0623098984360695,0.12964818824795965,56,1.7872340425531916,32,1.021276595744681,4,0,Monaco,Ligue1
3746,Gaetan Laborde,38,3297,16,0.4367606915377616,16,0.4367606915377616,11.37796942703426,0.31059061220293704,11.37796942703426,0.31059061220293704,8,0.2183803457688808,5.432969443500042,0.14830671820291288,15.379737148061396,0.4198290395285185,4.29490464925766,0.11724034529365768,101,2.7570518653321203,37,1.0100090991810737,3,0,Montpellier,Ligue1
6905,Ludovic Ajorque,35,2983,16,0.4827355011733155,12,0.36205162587998657,15.859640166163445,0.4785007090025847,12.059164315462112,0.3638366705972478,4,0.12068387529332887,3.360380738042295,0.10138594248200018,16.349550460465252,0.493281777218194,1.860937346704304,0.05614628266959013,69,2.081796848809923,35,1.0559839088166276,5,0,Strasbourg,Ligue1
8637,Burak Yilmaz,28,2057,16,0.7000486144871171,12,0.5250364608653378,10.40669023618102,0.4553243175771959,7.366309667006135,0.32229842976691886,5,0.2187651920272241,4.224032793194056,0.18481426902647788,11.47070669196546,0.5018782704311577,1.5940347835421562,0.06974386510393489,66,2.8877005347593587,29,1.2688381137579,6,0,Lille,Ligue1
3530,Andy Delort,30,2516,15,0.5365659777424484,15,0.5365659777424484,12.927485270425676,0.4624299182584701,12.16739015839994,0.43524050646104706,9,0.321939586645469,6.786704398691654,0.24276764542219748,17.666917564347386,0.6319644597739527,4.133094763383269,0.14784520218779582,91,3.25516693163752,53,1.895866454689984,4,0,Montpellier,Ligue1
5657,Karl Toko Ekambi,35,2849,14,0.44226044226044225,14,0.44226044226044225,17.97721042484045,0.5679006452213551,17.97721042484045,0.5679006452213551,6,0.18954018954018953,6.999955324456096,0.22112880982837788,28.0312340259552,0.8855075683874932,8.084193263202906,0.2553799205645004,90,2.843102843102843,49,1.547911547911548,3,0,Lyon,Ligue1
7224,Boulaye Dia,36,2974,14,0.42367182246133156,9,0.27236045729657027,13.288508677855134,0.40214047781000745,9.48803305439651,0.2871294468378231,1,0.03026227303295225,2.009201869368553,0.06080301554914923,13.300803061574696,0.4025125338069007,2.3346955655142665,0.0706531946524156,63,1.9065232010759918,29,0.8776059179556153,2,0,Reims,Ligue1
