id,player_name,20-21_games,20-21_mins_played,20-21_goals,20-21_goals_per_90,20-21_npg,20-21_npg_per_90,20-21_xG,20-21_xG_per_90,20-21_npxG,20-21_npxG_per_90,20-21_assists,20-21_assists_per_90,20-21_xA,20-21_xA_per_90,20-21_xGChain,20-21_xGChain_per_90,20-21_xGBuildup,20-21_xGBuildup_per_90,20-21_shots,20-21_shots_per_90,20-21_key_passes,20-21_key_passes_per_90,20-21_yellow_cards,20-21_red_cards,20-21_team,20-21_league
2097,Lionel Messi,35,3017,30,0.8949287371561154,27,0.8054358634405038,26.676843278110027,0.7957957888730204,22.96045546978712,0.684932380603527,9,0.26847862114683463,11.422847747802734,0.3407544903222559,37.90686317533255,1.130798039701667,20.33736250922084,0.6066830049154377,195,5.81703679151475,77,2.296983758700696,4,0,Barcelona,LaLiga
2120,Gerard Moreno,33,2680,23,0.7723880597014926,13,0.43656716417910446,19.52812883257866,0.6557953712433132,12.095480419695376,0.40619150663156117,7,0.23507462686567165,7.810236442834139,0.2622840596474151,23.26353019475937,0.7812379543016207,6.951297817751765,0.23343910582002197,98,3.2910447761194033,43,1.4440298507462686,3,0,Villarreal,LaLiga
2370,Karim Benzema,34,2914,23,0.7103637611530543,22,0.6794783802333562,19.4545215908438,0.6008603099437001,18.71124392189085,0.5779038960089831,9,0.2779684282772821,6.755567729473114,0.2086482826535965,28.303930163383484,0.8741776646206292,6.194142518565059,0.19130845115677947,123,3.798901853122855,38,1.1736444749485244,2,0,Real Madrid,LaLiga
2098,Luis Suárez,32,2541,21,0.743801652892562,18,0.6375442739079102,17.89246611110866,0.6337355175127035,15.662633268162608,0.5547567863575894,3,0.10625737898465171,3.1426702942699194,0.11131063616068192,18.595971453934908,0.658653062122842,1.2328046094626188,0.043664862200565015,104,3.683589138134593,27,0.9563164108618655,6,0,Atletico Madrid,LaLiga
5169,Youssef En-Nesyri,38,2308,18,0.7019064124783362,18,0.7019064124783362,15.79480616375804,0.6159153183441177,15.79480616375804,0.6159153183441177,0,0.0,2.642064562067389,0.10302678101649264,17.81611675210297,0.6947359218757657,1.087053531780839,0.04238943581467743,77,3.0025996533795496,13,0.5069324090121318,2,0,Sevilla,LaLiga
5232,Alexander Isak,34,2389,16,0.6027626622017581,16,0.6027626622017581,16.467687502503395,0.6203816974572229,15.724409859627483,0.5923804467837896,2,0.07534533277521976,1.841515245847404,0.06937478950450664,17.613966742530465,0.6635650928538057,2.982304299250245,0.11235135493198914,81,3.0514859773964,10,0.37672666387609877,4,0,Real Sociedad,LaLiga
2186,Morales,38,2469,14,0.5103280680437424,14,0.5103280680437424,7.804594649001956,0.28449312207783556,7.061444958671928,0.2574038259540193,3,0.10935601458080194,4.620819337666035,0.1684381289550195,12.5813704226166,0.45861617579404373,3.2699944199994206,0.11919785249086587,58,2.114216281895504,34,1.2393681652490887,3,0,Levante,LaLiga
2290,Iago Aspas,33,2878,14,0.43780403057678946,9,0.2814454482279361,12.255059566348791,0.38323674807901015,8.539055179804564,0.26703091250257494,13,0.40653231410701873,9.306387910619378,0.2910267240985907,25.359110705554485,0.793022919909626,11.444089656695724,0.3578763269988239,51,1.5948575399583043,62,1.9388464211257819,9,0,Celta Vigo,LaLiga
2270,Antoine Griezmann,36,2646,13,0.44217687074829937,12,0.40816326530612246,12.42881788685918,0.42274890771629864,10.942390579730272,0.3721901557731385,7,0.23809523809523808,6.6603806130588055,0.2265435582673063,24.722413562238216,0.8408984204842931,12.167518727481363,0.4138611812068491,71,2.414965986394558,42,1.4285714285714284,4,0,Barcelona,LaLiga
2589,Rafa Mir,38,2881,13,0.4061089899340507,11,0.3436306837903506,15.11010267212987,0.4720268103060355,12.880269754678013,0.40236871847310696,1,0.031239153071850052,0.7851439956575632,0.024527233463790588,13.06596665084362,0.40816973223739184,2.0353721100836992,0.06358330090507912,120,3.748698368622006,9,0.28115237764665046,2,0,SD Huesca,LaLiga
2384,Santi Mina,34,2443,12,0.44207941056078587,11,0.4052394596807204,9.3563068844378,0.34468588604150713,8.61302924528718,0.31730357432494727,3,0.11051985264019647,2.6256478913128376,0.09672873934431249,14.6860055308789,0.5410317223819489,5.218657840043306,0.1922550984870641,45,1.6577977896029472,15,0.5525992632009824,4,0,Celta Vigo,LaLiga
2518,Marcos Llorente,37,2960,12,0.3648648648648649,12,0.3648648648648649,4.76896558701992,0.14500233203776786,4.76896558701992,0.14500233203776786,11,0.3344594594594595,6.388480018824339,0.194244324896686,19.44984607025981,0.5913804548389807,10.45696966908872,0.31794840210067055,49,1.489864864864865,44,1.337837837837838,6,0,Atletico Madrid,LaLiga
2566,Roger,33,2218,12,0.4869251577998197,10,0.40577096483318303,9.544373910874128,0.38728298105440556,6.571263436228037,0.2666427904691268,4,0.1623083859332732,2.5728684812784195,0.10439953260372306,12.849092207849026,0.5213788542409433,4.277770956046879,0.17357952481705102,46,1.8665464382326418,18,0.7303877366997295,4,0,Levante,LaLiga
5074,Kike García,37,3124,12,0.34571062740076824,12,0.34571062740076824,10.610245729796588,0.3056728923436917,10.610245729796588,0.3056728923436917,2,0.057618437900128036,1.8997546173632145,0.054730446723011944,14.646081464365125,0.4219421676673692,4.451285116374493,0.12823804752679396,87,2.50640204865557,25,0.7202304737516005,2,1,Eibar,LaLiga
866,Joselu,37,3044,11,0.3252299605781866,9,0.26609724047306177,12.153264783322811,0.3593278023978492,9.180282212793829,0.2714275292875968,3,0.08869908015768725,3.794093929231167,0.11217754718488994,10.71023697219789,0.3166627225682688,1.1541428826749325,0.034123804021269355,94,2.7792378449408672,30,0.8869908015768725,1,0,Alaves,LaLiga
1235,Ante Budimir,30,1628,11,0.6081081081081081,11,0.6081081081081081,9.928603152744472,0.548878552670149,9.928603152744472,0.548878552670149,0,0.0,0.7743709105998278,0.042809202674437656,9.380050174891949,0.5185531423466065,0.9583337623625994,0.052979139196949604,46,2.542997542997543,9,0.4975429975429975,3,0,Osasuna,LaLiga
2234,Mikel Oyarzabal,33,2442,11,0.40540540540540543,5,0.18427518427518427,10.841890971176326,0.3995782913209948,5.639075460843742,0.20782833393773004,8,0.29484029484029484,7.359040465205908,0.2712177075628713,18.7152111530304,0.6897497967947321,9.9772272631526,0.3677110784945675,62,2.285012285012285,51,1.8796068796068794,1,0,Real Sociedad,LaLiga
2478,Carlos Soler,32,2745,11,0.36065573770491804,4,0.13114754098360656,9.409325325861571,0.3085024697003794,2.720082575455308,0.08918303526082978,8,0.26229508196721313,5.281804285943508,0.17317391101454127,9.745373958721755,0.31952045766300835,5.717744955793023,0.1874670477309188,37,1.2131147540983607,45,1.4754098360655739,7,0,Valencia,LaLiga
2543,Borja Iglesias,28,1413,11,0.7006369426751592,6,0.38216560509554137,8.948852464556694,0.569990602838006,5.232592228800058,0.33328612922293366,0,0.0,0.6445792093873024,0.04105600059791735,6.35737593844533,0.40492840372263245,2.4305376689881086,0.15481131649605787,38,2.4203821656050954,6,0.38216560509554137,2,0,Real Betis,LaLiga
2275,Ángel Correa,38,2437,9,0.3323758719737382,9,0.3323758719737382,8.862265719100833,0.3272892551165675,8.862265719100833,0.3272892551165675,8,0.2954452195322117,7.427627934142947,0.2743071457008064,18.41517019830644,0.6800842502452111,5.02103990316391,0.18543027955878205,52,1.9203939269593762,39,1.4402954452195322,3,0,Atletico Madrid,LaLiga
2311,Roberto Soldado,29,1452,9,0.5578512396694215,7,0.43388429752066116,5.592183081433177,0.34662291827065145,4.10562782548368,0.254481063563038,0,0.0,0.5906960503198206,0.036613391548749215,4.126901041716337,0.255799651346054,0.6434644795954227,0.03988416195839397,29,1.797520661157025,9,0.5578512396694215,6,1,Granada,LaLiga
6227,Brais Méndez,34,2693,9,0.30077979948013367,8,0.2673598217601188,7.978695452213287,0.2666478242477519,7.235417816787958,0.24180750223205208,0,0.0,2.9397232718765736,0.09824548624912424,16.74694762006402,0.5596826163407953,9.002290634438396,0.3008563524320296,50,1.6709988860007428,19,0.6349795766802823,7,0,Celta Vigo,LaLiga
1715,Álvaro Negredo,35,2247,8,0.3204272363150868,8,0.3204272363150868,6.6377250999212265,0.2658634886483802,6.6377250999212265,0.2658634886483802,4,0.1602136181575434,3.937862183898688,0.15772478707204357,9.901587273925545,0.3965922806645746,1.9470294881612065,0.07798515973943417,47,1.8825100133511348,20,0.8010680907877169,3,1,Cadiz,LaLiga
2155,Jorge Molina,33,1604,8,0.44887780548628425,8,0.44887780548628425,5.957675330340862,0.3342835285103975,5.214397720992565,0.2925784257414781,2,0.11221945137157106,1.94753972068429,0.10927591948976689,8.624797951430082,0.4839350471500669,2.0131927356123924,0.1129596921478275,24,1.346633416458853,20,1.1221945137157108,3,0,Granada,LaLiga
2571,Sergio Canales,31,2509,8,0.2869669190912714,6,0.21522518931845355,5.70878504216671,0.20477905691311432,3.4790800884366035,0.12479761178130502,6,0.21522518931845355,7.230440691113472,0.25936216110012456,12.321429822593927,0.44198034437363626,6.18974338285625,0.22203144856798027,47,1.6859306496612196,60,2.1522518931845354,4,0,Real Betis,LaLiga
5091,Alex Berenguer,35,2306,8,0.31222896790980054,8,0.31222896790980054,6.040033766999841,0.2357341886513381,6.040033766999841,0.2357341886513381,4,0.15611448395490027,3.6901606116443872,0.14402187989939066,11.995435629040005,0.4681653107604512,5.322603601962328,0.20773387865421053,48,1.873373807458803,38,1.4830875975715525,4,0,Athletic Club,LaLiga
6118,Portu,37,2181,8,0.33012379642365886,8,0.33012379642365886,6.308117190375924,0.26030744939653055,6.308117190375924,0.26030744939653055,3,0.12379642365887208,3.6929168589413166,0.15238996666883012,11.851726021617653,0.48906709855368585,3.552120420150459,0.14657993480675896,31,1.2792297111416782,26,1.0729023383768914,3,0,Real Sociedad,LaLiga
1189,Lucas Boyé,34,2728,7,0.23093841642228738,7,0.23093841642228738,6.140419887378812,0.20257983499416904,6.140419887378812,0.20257983499416904,2,0.06598240469208211,1.1407327223569157,0.037634144066027275,6.781892217695713,0.2237427784430404,1.6058422653004527,0.05297866711035218,58,1.913489736070381,15,0.49486803519061584,7,1,Elche,LaLiga
1732,Nolito,36,2671,7,0.23586671658554847,7,0.23586671658554847,6.984140373766422,0.23533232259040734,6.984140373766422,0.23533232259040734,5,0.16847622613253463,5.507575524970889,0.18557910791740173,20.08619210124016,0.6768091685180136,9.36248166114092,0.31547111550081725,55,1.853238487457881,35,1.1793335829277425,7,0,Celta Vigo,LaLiga
5093,Roberto Torres,35,1869,7,0.33707865168539325,3,0.14446227929373998,6.141624310985208,0.29574434884358947,2.425236204639077,0.1167850499826201,1,0.04815409309791332,2.213895335793495,0.10660812210883605,5.592688692733645,0.2693108519775431,2.7781648095697165,0.13378000688136676,48,2.3113964686998396,20,0.9630818619582664,0,0,Osasuna,LaLiga
6124,Maxi Gómez,31,2716,7,0.23195876288659795,7,0.23195876288659795,6.651546159759164,0.22041205978583386,6.651546159759164,0.22041205978583386,1,0.03313696612665685,1.0523805301636455,0.0348726979803859,7.757834631949663,0.2570711034151214,1.0385258365422487,0.03441359546715846,54,1.7893961708394697,13,0.43078055964653905,5,1,Valencia,LaLiga
6953,Gonzalo Melero,29,1868,7,0.3372591006423983,7,0.3372591006423983,3.866564702242613,0.18629059057914088,3.866564702242613,0.18629059057914088,1,0.048179871520342615,1.599389766342938,0.07705839345335354,11.250779751688242,0.5420611229400116,8.103928638622165,0.3904462406188409,28,1.3490364025695931,20,0.9635974304068522,4,0,Levante,LaLiga
7892,João Félix,31,1558,7,0.4043645699614891,6,0.3465982028241335,5.802793696522713,0.33520631109566373,4.3162384033203125,0.24933341225855463,5,0.28883183568677795,4.21087556425482,0.2432469838144633,11.091048919595778,0.6406896038277407,4.761937831528485,0.27507984906133737,39,2.252888318356868,21,1.2130937098844672,6,0,Atletico Madrid,LaLiga
2248,Casemiro,34,2902,6,0.18607856650585802,6,0.18607856650585802,6.690094553865492,0.2074805340619898,6.690094553865492,0.2074805340619898,4,0.12405237767057202,2.905790191143751,0.09011754555580206,14.21477537881583,0.44084417094880246,10.204972251318395,0.3164877679595643,46,1.4266023432115782,25,0.7753273604410752,9,1,Real Madrid,LaLiga
2272,Yannick Carrasco,30,2201,6,0.2453430258973194,6,0.2453430258973194,5.159877932630479,0.21099001087539446,5.159877932630479,0.21099001087539446,10,0.408905043162199,6.878621665760875,0.28127030891343874,15.148709518834949,0.6194383719650819,6.38334153778851,0.26101805470284684,43,1.7582916855974557,47,1.9218537028623355,6,0,Atletico Madrid,LaLiga
2285,Fabián Orellana,30,2168,6,0.24907749077490773,2,0.08302583025830258,5.640040501952171,0.23413452268251633,2.6670579463243484,0.11071735017029122,2,0.08302583025830258,3.3205702863633637,0.13784655247818392,9.32764473510906,0.3872177242434573,4.786014966201037,0.19868143309875153,30,1.2453874538745386,32,1.3284132841328413,5,0,Real Valladolid,LaLiga
2380,Paco Alcácer,27,1568,6,0.3443877551020408,5,0.2869897959183674,8.916551200672984,0.5117918418753626,7.429995974525809,0.42646660568069056,4,0.22959183673469385,3.049871601164341,0.1750564056790757,10.210292404517531,0.5860499466878685,1.4602996949106457,0.08381822228441206,37,2.123724489795918,16,0.9183673469387754,0,0,Villarreal,LaLiga
2399,Iñaki Williams,38,2395,6,0.2254697286012526,5,0.1878914405010438,6.329020751640201,0.23783376519733532,5.5859995018690825,0.20991229860885904,6,0.2254697286012526,4.666911555454135,0.17537454696904892,13.477160463109612,0.5064486186554761,4.231267023831606,0.159003771250457,53,1.9916492693110648,30,1.1273486430062631,1,0,Athletic Club,LaLiga
2537,Sandro Ramírez,20,1301,6,0.415065334358186,6,0.415065334358186,2.407218039035797,0.16652546004090832,2.407218039035797,0.16652546004090832,1,0.06917755572636433,0.5080152004957199,0.035143249842132816,4.142117545008659,0.286541567294988,2.1513955257833004,0.14882828387432517,31,2.1445042275172943,10,0.6917755572636433,2,0,SD Huesca,LaLiga
3226,Ousmane Dembélé,30,1774,6,0.30439684329199546,6,0.30439684329199546,6.025543246418238,0.30569272388818564,6.025543246418238,0.30569272388818564,3,0.15219842164599773,4.507527407258749,0.22867951897028602,14.291339632123709,0.7250397784053741,6.59626080468297,0.3346468277460357,55,2.790304396843292,39,1.9785794813979707,2,0,Barcelona,LaLiga
4146,Fidel,30,2410,6,0.22406639004149376,4,0.14937759336099585,4.151638781651855,0.15504045242683276,1.9218059536069632,0.07176868706416045,3,0.11203319502074688,4.917851241305471,0.18365419573339933,8.180570665746927,0.30549848959220893,3.2291112737730145,0.12058921769276817,18,0.6721991701244814,46,1.7178423236514524,8,0,Elche,LaLiga
8761,Shon Weissman,32,2133,6,0.25316455696202533,6,0.25316455696202533,5.85554763674736,0.2470695205378633,5.85554763674736,0.2470695205378633,1,0.042194092827004225,2.609985066577792,0.11012595217627816,9.493848949670792,0.4005843438679659,2.439347537234425,0.10292605642339347,39,1.6455696202531644,19,0.8016877637130801,3,0,Real Valladolid,LaLiga
1109,Lucas Ocampos,34,2658,5,0.16930022573363432,1,0.03386004514672686,10.77704114280641,0.3649110996435579,7.060653023421764,0.23907403013843448,4,0.13544018058690743,6.153059674426913,0.20834287836659976,14.068594375625253,0.47636324070965863,5.127791902050376,0.17362726530644615,69,2.3363431151241536,33,1.1173814898419865,3,0,Sevilla,LaLiga
1125,Carlos Bacca,23,778,5,0.5784061696658098,5,0.5784061696658098,3.80711030587554,0.4404112179033401,3.80711030587554,0.4404112179033401,0,0.0,1.2340890057384968,0.14276093896717829,5.415434362366796,0.6264641293226372,1.028830083087087,0.11901633351907175,20,2.3136246786632393,5,0.5784061696658098,1,0,Villarreal,LaLiga
1421,Cristian Tello,29,1264,5,0.3560126582278481,5,0.3560126582278481,2.5842966493219137,0.18400846395488313,2.5842966493219137,0.18400846395488313,3,0.21360759493670886,2.1894052550196648,0.1558911969555141,6.694114577025175,0.47663790500970393,2.240254643373192,0.15951180213891397,35,2.4920886075949364,20,1.4240506329113924,0,1,Real Betis,LaLiga
1672,Jonathan Calleri,25,1560,5,0.28846153846153844,5,0.28846153846153844,5.450925443321466,0.3144764678839307,5.450925443321466,0.3144764678839307,2,0.11538461538461539,0.7859496530145407,0.04534324921237735,7.066380463540554,0.4076757959734935,2.000844292342663,0.11543332455823056,48,2.769230769230769,10,0.5769230769230769,4,0,Osasuna,LaLiga
2088,Edgar Méndez,33,2123,5,0.2119642016015073,5,0.2119642016015073,4.710319010540843,0.19968380167153835,4.710319010540843,0.19968380167153835,1,0.04239284032030146,1.2903573531657455,0.05470191322888229,6.578390836715698,0.2788766723054229,0.7753665316849947,0.03286998956742795,35,1.4837494112105512,18,0.7630711257654264,10,1,Alaves,LaLiga
2117,Marco Asensio,35,1886,5,0.23860021208907742,5,0.23860021208907742,4.134686402976513,0.19730741053440412,4.134686402976513,0.19730741053440412,2,0.09544008483563098,3.1871785782277584,0.15209229694618148,11.458259761333466,0.5467886418451813,6.09736880287528,0.2909666979102732,39,1.8610816542948039,33,1.5747613997879109,1,0,Real Madrid,LaLiga
2250,Luka Modric,35,2748,5,0.16375545851528384,5,0.16375545851528384,2.58304457180202,0.08459752964417096,2.58304457180202,0.08459752964417096,3,0.0982532751091703,4.628771437332034,0.15159731781655134,16.791399884968996,0.5499366774553165,13.601850286126137,0.445475446052166,45,1.4737991266375545,50,1.6375545851528384,4,0,Real Madrid,LaLiga
2400,Raúl García,34,1742,5,0.2583237657864524,3,0.1549942594718714,5.920133876614273,0.3058622553933895,3.690301015041769,0.19065849101823149,1,0.05166475315729047,1.0179605837911367,0.052592682285420383,6.893061092123389,0.35612829982267796,2.942508824169636,0.15202399206387326,47,2.428243398392652,15,0.774971297359357,6,2,Athletic Club,LaLiga
2401,Muniain,28,1970,5,0.22842639593908629,5,0.22842639593908629,5.352325960993767,0.24452250583220256,5.352325960993767,0.24452250583220256,3,0.13705583756345177,3.481782236136496,0.1590661935290785,10.856551326811314,0.4959845783822428,6.731139745563269,0.30751399852827116,23,1.0507614213197969,35,1.598984771573604,1,0,Athletic Club,LaLiga
3667,Nabil Fekir,33,2660,5,0.16917293233082706,4,0.13533834586466167,7.137759692966938,0.24150314750640015,4.908183187246323,0.16606634844066506,5,0.16917293233082706,5.156042596325278,0.17445256904859963,13.0824869684875,0.4426405365277725,6.098537897691131,0.2063415078166172,86,2.909774436090226,52,1.7593984962406015,5,1,Real Betis,LaLiga
4136,Ángel,33,1350,5,0.33333333333333337,4,0.26666666666666666,6.360525267198682,0.42403501781324543,4.874097941443324,0.3249398627628883,0,0.0,0.6912348493933678,0.046082323292891185,5.439951604232192,0.36266344028214614,1.5742074083536863,0.10494716055691243,38,2.533333333333333,6,0.4,4,0,Getafe,LaLiga
5682,Gonçalo Guedes,31,2310,5,0.19480519480519481,5,0.19480519480519481,3.051467213779688,0.11888833300440343,3.051467213779688,0.11888833300440343,5,0.19480519480519481,4.022437751293182,0.15671835394648764,9.700763842090964,0.3779518380035441,4.904530845582485,0.19108561736035656,51,1.9870129870129871,34,1.3246753246753247,3,1,Valencia,LaLiga
6921,Óscar Plano,36,2545,5,0.1768172888015717,5,0.1768172888015717,4.240311577916145,0.14995207937620947,4.240311577916145,0.14995207937620947,5,0.1768172888015717,1.6651700474321842,0.05888617063610868,7.259078096132725,0.25670610163141266,2.6487228074111044,0.09366799711866382,40,1.4145383104125735,25,0.8840864440078585,1,1,Real Valladolid,LaLiga
