id,player_name,16-17_games,16-17_mins_played,16-17_goals,16-17_goals_per_90,16-17_npg,16-17_npg_per_90,16-17_xG,16-17_xG_per_90,16-17_npxG,16-17_npxG_per_90,16-17_assists,16-17_assists_per_90,16-17_xA,16-17_xA_per_90,16-17_xGChain,16-17_xGChain_per_90,16-17_xGBuildup,16-17_xGBuildup_per_90,16-17_shots,16-17_shots_per_90,16-17_key_passes,16-17_key_passes_per_90,16-17_yellow_cards,16-17_red_cards,16-17_team,16-17_league
647,Harry Kane,30,2556,29,1.0211267605633803,24,0.8450704225352113,19.82009919732809,0.6978908168073271,15.253085978329182,0.5370804921946895,7,0.24647887323943662,5.5538915153592825,0.19555956039997474,21.94719305820763,0.7727884879650574,4.12599990144372,0.14528168667055352,110,3.873239436619718,41,1.4436619718309858,3,0,Tottenham,EPL
594,Romelu Lukaku,37,3271,25,0.687863038826047,24,0.6603485172730051,16.665452419780195,0.45854194979523616,15.904283582232893,0.4375987534090371,6,0.16508712931825129,5.440816408023238,0.1497014603246993,21.25199849065393,0.5847385705163111,3.970201384276152,0.10923819155758292,110,3.0265973708346072,47,1.2931825129929686,3,0,Everton,EPL
498,Alexis Sánchez,38,3233,24,0.6681101144447881,22,0.6124342715743891,17.724449135363102,0.4934118225124278,15.44094256311655,0.4298437459574666,10,0.2783792143519951,8.988117071799934,0.250210496895142,27.14118772558868,0.7555542515629389,9.08672859147191,0.2529556366323761,129,3.591091865140736,78,2.1713578719455615,6,0,Arsenal,EPL
619,Sergio Agüero,31,2408,20,0.7475083056478405,16,0.5980066445182725,22.672585003077984,0.8473972800153731,18.86674086004496,0.7051522746694545,3,0.11212624584717608,4.665906261652708,0.17439018419798327,25.35206551104784,0.9475439767418212,5.0266740852966905,0.1878740314272019,139,5.195182724252492,31,1.1586378737541527,4,1,Manchester City,EPL
802,Diego Costa,35,3101,20,0.5804579168010319,20,0.5804579168010319,15.43179700151086,0.44787543699967025,14.670628163963556,0.4257841131108417,7,0.20316027088036115,4.912058966234326,0.14256217573721036,22.00321447104216,0.6385970017393726,6.565549122169614,0.1905512483054709,111,3.221541438245727,42,1.2189616252821671,10,0,Chelsea,EPL
645,Dele Alli,37,3060,18,0.5294117647058824,17,0.5,14.708572203293445,0.43260506480274835,13.94740335084498,0.41021774561308766,7,0.2058823529411765,4.573811644688249,0.13452387190259554,25.15399905666709,0.7398235016666791,8.973644252866507,0.26393071331960316,94,2.764705882352941,52,1.5294117647058822,4,0,Tottenham,EPL
1741,Zlatan Ibrahimovic,28,2435,17,0.6283367556468172,15,0.5544147843942505,14.637966640293598,0.5410336745899071,12.354460082948208,0.4566330215463403,5,0.18480492813141686,5.118233239278197,0.18917494518892722,20.0569379478693,0.7413241951984546,6.219504989683628,0.22987903452629427,115,4.250513347022587,48,1.7741273100616017,7,0,Manchester United,EPL
465,Joshua King,36,2734,16,0.5267008046817849,14,0.46086320409656184,10.911753680557013,0.35920184025242546,8.628247126936913,0.2840315440469357,2,0.06583760058522312,2.409230097196996,0.07930896442857706,12.56197816412896,0.4135252504651084,3.4120457973331213,0.11232045419165358,67,2.2055596196049745,30,0.9875640087783467,1,0,Bournemouth,EPL
701,Eden Hazard,36,3050,16,0.4721311475409836,14,0.4131147540983607,11.032845260575414,0.3255593683448483,8.749338624998927,0.2581772053278372,5,0.14754098360655737,6.440569620579481,0.19004959536136173,20.609456665813923,0.6081479016141813,9.108128473162653,0.2687644467490619,77,2.2721311475409838,88,2.59672131147541,3,0,Chelsea,EPL
606,Christian Benteke,36,3153,15,0.42816365366317793,13,0.37107516650808753,17.355857238173485,0.4954098165035248,14.311181794852018,0.4085018590347865,2,0.05708848715509039,2.058575801551342,0.058760489102321845,13.20292018726468,0.3768673697601717,4.110886909067631,0.11734215725216833,105,2.9971455756422456,32,0.9134157944814463,10,0,Crystal Palace,EPL
735,Jermain Defoe,37,3324,15,0.40613718411552346,10,0.27075812274368233,13.647569719702004,0.3695190357320037,9.841725539416077,0.2664727131610851,2,0.05415162454873646,1.3696135636419058,0.03708339973759672,11.509980512782931,0.31164207164574725,2.2906542737036943,0.06202132510028053,99,2.6805054151624548,20,0.5415162454873647,1,0,Sunderland,EPL
1728,Fernando Llorente,33,2462,15,0.5483346872461413,15,0.5483346872461413,8.028606227599084,0.2934908856555311,8.028606227599084,0.2934908856555311,1,0.036555645816409424,2.0905658253468573,0.07642198386726937,8.600844793021679,0.3144094359756097,2.960022170096636,0.10820552205877224,51,1.8643379366368806,26,0.950446791226645,2,0,Swansea,EPL
453,Son Heung-Min,34,2069,14,0.6089898501691638,14,0.6089898501691638,7.7653309646993876,0.33778626719330346,7.7653309646993876,0.33778626719330346,6,0.26099565007249875,4.6964171743020415,0.20429074223643487,14.948595624417068,0.6502530721109406,4.281621094793081,0.18624741349994073,80,3.47994200096665,43,1.8704688255195745,2,0,Tottenham,EPL
488,Philippe Coutinho,31,2265,13,0.5165562913907285,13,0.5165562913907285,8.867860797792673,0.35236532971361617,8.867860797792673,0.35236532971361617,7,0.2781456953642384,6.25872527807951,0.24869107065216592,18.205970101058483,0.7234160305056351,8.191241776570678,0.3254798056915501,106,4.211920529801325,65,2.5827814569536423,2,0,Liverpool,EPL
755,Jamie Vardy,35,2822,13,0.4145995747696669,13,0.4145995747696669,9.947158509865403,0.3172375144889746,9.947158509865403,0.3172375144889746,5,0.15946137491141035,4.675952479243279,0.14912676227211027,14.123056959360838,0.45041641613836836,2.7869283128529787,0.08888148410941464,53,1.6902905740609497,31,0.9886605244507441,2,1,Leicester,EPL
838,Sadio Mané,27,2257,13,0.5183872396987151,13,0.5183872396987151,9.48092144355178,0.3780606689940896,9.48092144355178,0.3780606689940896,5,0.19937970757642887,4.445210799574852,0.17725696586696355,20.18912971019745,0.805060555568352,9.525848926976323,0.3798521946955557,57,2.272928666371289,43,1.7146654851572884,4,0,Liverpool,EPL
502,Olivier Giroud,29,1170,12,0.9230769230769231,12,0.9230769230769231,6.9990871623158455,0.538391320178142,6.9990871623158455,0.538391320178142,3,0.23076923076923078,2.0118068866431718,0.1547543758956286,9.583839835599065,0.7372184488922358,1.8246372137218716,0.1403567087478363,39,3.0,17,1.3076923076923077,2,0,Arsenal,EPL
482,Roberto Firmino,35,3077,11,0.3217419564510887,11,0.3217419564510887,10.36466862168163,0.3031589782097324,10.36466862168163,0.3031589782097324,7,0.20474488137796554,7.852919233031571,0.2296921452625419,24.931323517113924,0.7292229823010248,11.649146885611117,0.3407290281784207,100,2.9249268768280796,78,2.2814429639259015,5,0,Liverpool,EPL
503,Theo Walcott,28,1944,10,0.46296296296296297,10,0.46296296296296297,9.90147614851594,0.4584016735424046,9.140307281166317,0.42316237412807023,2,0.0925925925925926,2.525607186369598,0.11692625862822212,11.12321549281478,0.5149636802229064,2.4239509468898177,0.11221995124489897,62,2.8703703703703702,13,0.6018518518518519,1,0,Arsenal,EPL
574,Troy Deeney,37,2940,10,0.30612244897959184,7,0.2142857142857143,8.593499574810266,0.26306631351459997,6.309993013739586,0.1931630514410077,4,0.12244897959183673,3.109724134206772,0.09519563676143179,9.318243147805331,0.2852523412593469,2.082099471241236,0.06373773891554804,42,1.2857142857142856,40,1.2244897959183674,7,0,Watford,EPL
1661,Sam Vokes,37,2030,10,0.4433497536945813,8,0.354679802955665,8.347451165318489,0.37008404181214977,6.825113475322723,0.3025912378221897,3,0.1330049261083744,1.529019863344729,0.06778905798080079,7.930251639336348,0.3515875111035819,1.6939680464565754,0.07510203161630137,57,2.5270935960591134,15,0.6650246305418719,0,0,Burnley,EPL
531,Michail Antonio,29,2451,9,0.33047735618115054,9,0.33047735618115054,9.790298977866769,0.35949690249204785,9.790298977866769,0.35949690249204785,3,0.11015911872705017,3.389843594282865,0.12447406098957889,13.22930390201509,0.4857761530727695,3.0400038193911314,0.11162804722366455,77,2.8274173806609544,31,1.1383108935128519,4,1,West Ham,EPL
687,Pedro,35,2178,9,0.371900826446281,9,0.371900826446281,5.991285152733326,0.24757376664187297,5.991285152733326,0.24757376664187297,9,0.371900826446281,5.526838848367333,0.22838177059369147,16.252319436520338,0.6715834477900966,6.784707440063357,0.28035981157286605,59,2.4380165289256195,42,1.7355371900826446,6,0,Chelsea,EPL
714,Gylfi Sigurdsson,38,3329,9,0.24331631120456595,6,0.16221087413637728,8.569290215149522,0.23167200942128477,6.285783709958196,0.16993707837075325,13,0.3514568939621508,8.26896715350449,0.22355273169582582,10.746342577040195,0.29052893719844325,3.8264177944511175,0.10344776254148409,116,3.136076899969961,79,2.135776509462301,2,0,Swansea,EPL
1660,Andre Gray,32,2279,9,0.35541904344010533,7,0.2764370337867486,7.5646293964236975,0.2987348160062013,6.0422917399555445,0.23861617226678322,3,0.11847301448003511,1.4715806897729635,0.05811420012267079,7.819863164797425,0.3088142539849795,2.105895319953561,0.08316392224476545,47,1.8560772268538834,19,0.750329091706889,2,0,Burnley,EPL
1715,Álvaro Negredo,36,2891,9,0.2801798685575925,7,0.2179176755447942,8.803118656389415,0.2740507364493419,7.28078097384423,0.22665869513869966,4,0.12452438602559668,4.100407935678959,0.12765019516122666,11.963991000317035,0.3724521584325608,2.790741080418229,0.08687882989887258,69,2.148045658941543,26,0.8094085091663784,5,0,Middlesbrough,EPL
