id,player_name,20-21_games,20-21_mins_played,20-21_goals,20-21_goals_per_90,20-21_npg,20-21_npg_per_90,20-21_xG,20-21_xG_per_90,20-21_npxG,20-21_npxG_per_90,20-21_assists,20-21_assists_per_90,20-21_xA,20-21_xA_per_90,20-21_xGChain,20-21_xGChain_per_90,20-21_xGBuildup,20-21_xGBuildup_per_90,20-21_shots,20-21_shots_per_90,20-21_key_passes,20-21_key_passes_per_90,20-21_yellow_cards,20-21_red_cards,20-21_team,20-21_league,20-21_transferred
7991,Aaron Connolly,17,799,2,0.2252816020025031,2,0.2252816020025031,4.464137131348252,0.5028439822544964,4.464137131348252,0.5028439822544964,1,0.1126408010012515,0.160783851519227,0.018110821823192,4.783491691574454,0.5388163357217783,0.1912254281342029,0.0215397853968438,23,2.590738423028786,6,0.6758448060075094,0,0,Brighton,EPL,No
534,Aaron Cresswell,36,3176,0,0.0,0,0.0,0.8834644388407469,0.02503520135254,0.8834644388407469,0.02503520135254,8,0.2267002518891687,7.390939908102155,0.2094409923580585,10.62028263323009,0.3009525935109282,8.39244052581489,0.2378210476458879,19,0.5384130982367759,58,1.6435768261964734,3,0,West Ham,EPL,No
8942,Aaron Hickey,11,766,0,0.0,0,0.0,0.0389238093048334,0.0045732935214556,0.0389238093048334,0.0045732935214556,0,0.0,0.0468018054962158,0.0054989066509914,1.8491159249097109,0.2172590512296004,1.78036636300385,0.2091814264625933,2,0.2349869451697128,2,0.2349869451697128,3,1,Bologna,Serie_A,No
5787,Aaron Leya Iseka,21,1015,4,0.354679802955665,2,0.1773399014778325,4.396120572462678,0.389803794602602,2.11590083129704,0.1876168224795405,0,0.0,0.6067585032433271,0.0538012465930043,2.980489572044462,0.264279863531036,0.3979603382758796,0.0352871235909647,20,1.7733990147783252,13,1.1527093596059113,4,0,Metz,Ligue1,No
5603,Aaron Ramsdale,38,3420,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0776716265827417,0.00204399017323,2.899687459692359,0.0763075647287462,2.822015842422843,0.0742635748006011,0,0.0,2,0.0526315789473684,1,0,Sheffield United,EPL,No
504,Aaron Ramsey,22,1105,2,0.1628959276018099,2,0.1628959276018099,4.651268949732184,0.3788363850460602,4.651268949732184,0.3788363850460602,4,0.3257918552036199,3.7844063509255648,0.3082321914781002,12.456481385044754,1.014555044935772,4.783558956347406,0.3896111367160783,24,1.9547511312217196,31,2.524886877828054,2,0,Juventus,Serie_A,No
5584,Aaron Wan-Bissaka,34,3060,2,0.0588235294117647,2,0.0588235294117647,0.9324539508670568,0.0274251162019722,0.9324539508670568,0.0274251162019722,4,0.1176470588235294,2.547663254663348,0.0749312721959808,12.242122776806356,0.3600624346119517,9.676274543628097,0.2845963101067087,7,0.2058823529411765,31,0.911764705882353,3,0,Manchester United,EPL,No
5133,Aarón Martín,24,1800,0,0.0,0,0.0,0.20700559206306918,0.010350279603153458,0.20700559206306918,0.010350279603153458,3,0.15000000000000002,1.1204668013378978,0.05602334006689489,4.872237470000982,0.2436118735000491,4.529473597183824,0.22647367985919117,6,0.30000000000000004,9,0.45,1,0,Celta Vigo,LaLiga,Yes
4804,Abdou Diallo,22,1483,0,0.0,0,0.0,0.1444138064980507,0.008764155485384,0.1444138064980507,0.008764155485384,1,0.0606877950101146,0.4916140735149383,0.029834974117562,6.9894242864102125,0.4241727483323797,6.9894242864102125,0.4241727483323797,4,0.2427511800404585,1,0.0606877950101146,1,2,Paris Saint Germain,Ligue1,No
7760,Abdoul Kader Bamba,29,881,3,0.3064699205448354,3,0.3064699205448354,1.9693239647895096,0.201179519672027,1.2092288453131914,0.1235307560478856,1,0.1021566401816118,1.46302617713809,0.1494578387541749,3.688541065901518,0.3768089624644002,2.6533095072954893,0.271053184627235,15,1.532349602724177,23,2.349602724177072,2,0,Nantes,Ligue1,No
5732,Abdoulaye Bamba,16,1356,0,0.0,0,0.0,0.0558670870959758,0.00370799250637,0.0558670870959758,0.00370799250637,0,0.0,1.135591808706522,0.0753711377460081,3.351844934746623,0.2224675841645988,2.3196630496531725,0.1539599369238831,1,0.0663716814159292,8,0.5309734513274336,2,0,Angers,Ligue1,No
1726,Abdoulaye Doucouré,29,2468,2,0.072933549432739,2,0.072933549432739,2.3695230297744274,0.0864088625120334,2.3695230297744274,0.0864088625120334,3,0.1094003241491086,2.388998984824866,0.0871190877772438,10.453207712620497,0.3811947707195481,6.824092600494623,0.2488526475058817,18,0.6564019448946515,21,0.76580226904376,6,0,Everton,EPL,No
3674,Abdoulaye Touré,29,1685,2,0.1068249258160237,1,0.0534124629080118,2.369645449332893,0.1265685996676322,1.6096159545704722,0.0859735524696394,2,0.1068249258160237,1.6854736916720867,0.0900253010388651,4.266120103187859,0.2278639817726453,2.8490459881722927,0.1521745631664726,27,1.4421364985163203,14,0.7477744807121661,2,0,Nantes,Ligue1,No
4866,Aboubakar Kamara,21,870,1,0.10344827586206896,1,0.10344827586206896,1.8248897306621075,0.18878169627539043,1.8248897306621075,0.18878169627539043,0,0.0,1.3034562282264233,0.13484029947169895,3.3870255816727877,0.3503819567247712,0.6729620657861233,0.06961676542615068,15,1.5517241379310345,13,1.3448275862068966,2,2,Dijon,Ligue1,Yes
5197,Achraf Hakimi,37,2674,7,0.2356020942408377,7,0.2356020942408377,5.093553259968758,0.171435973596555,5.093553259968758,0.171435973596555,8,0.269259536275243,6.444576805457473,0.2169079702659583,19.710318511351943,0.6633989027754955,12.573807395994663,0.4232021935824681,38,1.2789827973074046,36,1.211667913238594,6,0,Inter,Serie_A,No
486,Adam Lallana,30,1572,1,0.0572519083969465,1,0.0572519083969465,1.614305904135108,0.0924220937481932,1.614305904135108,0.0924220937481932,1,0.0572519083969465,2.628757566213608,0.1505013873786416,9.719970118254423,0.5564868388313601,5.874304872006178,0.3363151644278346,22,1.2595419847328244,25,1.431297709923664,0,0,Brighton,EPL,No
6176,Adam Marusic,36,2963,2,0.060749240634492,2,0.060749240634492,2.182736692018807,0.0662997982725928,2.182736692018807,0.0662997982725928,3,0.0911238609517381,1.755148314405233,0.0533119636505133,12.361069221049547,0.3754627843045762,9.413664124906065,0.2859364735881018,27,0.8201147485656429,29,0.880863989200135,2,0,Lazio,Serie_A,No
3259,Adam Ounas,22,1531,4,0.2351404310907903,4,0.2351404310907903,3.4181644655764103,0.2009371664937145,3.4181644655764103,0.2009371664937145,3,0.1763553233180927,4.25723272562027,0.2502618845890426,9.250541046261787,0.5437940523602619,2.6765757193788886,0.1573427921254735,31,1.822338340953625,28,1.6459830176355323,1,0,"Cagliari,Crotone",Serie_A,Yes
7699,Adam Webster,29,2596,1,0.034668721109399,1,0.034668721109399,1.2729570996016264,0.0441317946703183,1.2729570996016264,0.0441317946703183,0,0.0,0.2532156016677618,0.0087786610747683,7.724677037447691,0.267804673871453,7.582414304837584,0.2628726068703322,25,0.8667180277349769,5,0.1733436055469953,4,0,Brighton,EPL,No
3356,Adama Soumaoro,23,1892,1,0.04756871035940804,1,0.04756871035940804,1.3419265048578382,0.06383371323319526,1.3419265048578382,0.06383371323319526,0,0.0,0.0398127241060137,0.0018938399416179878,7.2586343586444855,0.34528387541120703,6.4932812405750155,0.3088770146150906,10,0.47568710359408034,3,0.1427061310782241,5,0,Bologna,Serie_A,Yes
900,Adama Traoré,37,2630,2,0.0684410646387832,2,0.0684410646387832,2.0761541817337275,0.0710471012760591,2.0761541817337275,0.0710471012760591,2,0.0684410646387832,5.271671320311725,0.1803993987939373,9.475093045271931,0.324242727784971,3.006398070603609,0.1028805423400474,43,1.4714828897338406,55,1.88212927756654,4,0,Wolverhampton Wanderers,EPL,No
5556,Ademola Lookman,34,2765,4,0.1301989150090416,4,0.1301989150090416,6.251116008497775,0.2034721304755152,5.48994714114815,0.1786962903086197,4,0.1301989150090416,5.25840737298131,0.1711597336594278,15.35522010177374,0.4998082492439915,7.334159415215254,0.2387248995910932,69,2.2459312839059677,61,1.9855334538878844,5,0,Fulham,EPL,No
7980,Adil Aouchiche,34,1770,2,0.1016949152542373,2,0.1016949152542373,3.0424859691411257,0.1547026763970063,3.0424859691411257,0.1547026763970063,5,0.2542372881355932,5.370439060032368,0.2730731725440187,8.555581456050277,0.4350295655618785,2.251030882820487,0.1144591974315502,26,1.3220338983050848,59,3.0,2,0,Saint-Etienne,Ligue1,No
194,Admir Mehmedi,18,814,0,0.0,0,0.0,0.3513128496706486,0.0388429440667793,0.3513128496706486,0.0388429440667793,2,0.2211302211302211,2.519927032291889,0.2786160109413637,4.42520865984261,0.4892736847491829,2.5298231188207865,0.2797101728425931,7,0.773955773955774,18,1.99017199017199,1,0,Wolfsburg,Bundesliga,No
323,Adnan Januzaj,27,1011,4,0.3560830860534124,1,0.0890207715133531,5.249632690101862,0.4673263522345871,3.0197998005896807,0.2688249080643632,4,0.3560830860534124,4.49297902174294,0.399968458908867,8.39149073138833,0.7470169790553409,4.011589180678129,0.3571147638585871,32,2.8486646884272995,23,2.047477744807121,2,0,Real Sociedad,LaLiga,No
8607,Adolfo Gaich,15,771,2,0.2334630350194552,2,0.2334630350194552,2.71655554510653,0.3171076511797506,2.71655554510653,0.3171076511797506,0,0.0,0.4256262071430683,0.04968399305172,2.529622685164213,0.2952866947662506,0.1540378723293543,0.0179810745909752,24,2.801556420233463,5,0.5836575875486382,1,0,Benevento,Serie_A,No
8653,Adrian Grbic,33,926,4,0.3887688984881209,1,0.0971922246220302,6.471439708024263,0.62897362173022,4.191220004111528,0.4073539960799542,0,0.0,0.7140558250248432,0.0694006741384836,4.925038104876876,0.4786754097612514,0.3061885749921202,0.0297591487573334,34,3.304535637149028,4,0.3887688984881209,2,0,Lorient,Ligue1,No
3795,Adrien Hunou,20,560,4,0.6428571428571428,4,0.6428571428571428,4.332701679319143,0.6963270556048623,4.332701679319143,0.6963270556048623,0,0.0,0.8432301450520754,0.1355191304547978,4.985515902750194,0.8012436272277097,1.0449762539938092,0.167942612249005,21,3.375,6,0.9642857142857144,1,0,Rennes,Ligue1,No
3291,Adrien Rabiot,34,2310,4,0.1558441558441558,4,0.1558441558441558,2.824279246851802,0.1100368537734468,2.824279246851802,0.1100368537734468,2,0.0779220779220779,1.773316403850913,0.0690902495006849,13.158003136515616,0.5126494728512577,9.666411442682149,0.376613432831772,33,1.2857142857142856,10,0.3896103896103896,5,1,Juventus,Serie_A,No
6464,Adrien Silva,24,1612,1,0.0558312655086848,1,0.0558312655086848,0.4733197968453169,0.0264260432481876,0.4733197968453169,0.0264260432481876,1,0.0558312655086848,0.8784745763987303,0.0490463473175469,5.023223663680255,0.280452934076441,3.9297404950484633,0.2194023849592814,6,0.3349875930521092,10,0.5583126550868487,6,1,Sampdoria,Serie_A,No
5996,Adrien Tameze,33,2334,1,0.0385604113110539,1,0.0385604113110539,1.4005275405943394,0.0540049180177765,1.4005275405943394,0.0540049180177765,0,0.0,1.3312495294958353,0.0513335294150065,6.444778571370989,0.2485133125207322,4.355734568554908,0.1679589165252535,18,0.6940874035989717,12,0.4627249357326478,6,0,Verona,Serie_A,No
3549,Adrien Thomasson,37,2651,5,0.1697472651829498,5,0.1697472651829498,6.335711710620672,0.2150939471730895,6.335711710620672,0.2150939471730895,1,0.0339494530365899,4.801549562253058,0.1630099813665693,13.34055083990097,0.4529044042214588,4.636621978133917,0.1574107800950782,51,1.731422104866088,38,1.2900792153904188,6,1,Strasbourg,Ligue1,No
8640,Adrien Truffert,29,1968,1,0.0457317073170731,1,0.0457317073170731,0.9464829433709384,0.0432842809468417,0.9464829433709384,0.0432842809468417,3,0.1371951219512195,2.42740935459733,0.1110095741431705,8.366737246513367,0.3826251789564039,5.659579057246447,0.2588222129838314,24,1.0975609756097562,21,0.9603658536585368,3,0,Rennes,Ligue1,No
2305,Adrián,17,468,1,0.1923076923076923,1,0.1923076923076923,1.437174703925848,0.2763797507549707,1.437174703925848,0.2763797507549707,1,0.1923076923076923,0.1445936523377895,0.027806471603421,1.895625930279493,0.3645434481306717,0.5833745114505291,0.1121874060481786,10,1.9230769230769231,4,0.7692307692307693,0,0,Osasuna,LaLiga,No
4904,Adrián Cubas,27,2270,1,0.039647577092511,1,0.039647577092511,0.3502105306833982,0.0138849990138792,0.3502105306833982,0.0138849990138792,0,0.0,0.5225258739665151,0.0207168848709191,5.705083752050996,0.2261927478786738,5.419241702184081,0.2148598031702939,11,0.4361233480176211,10,0.3964757709251101,4,1,Nimes,Ligue1,No
1166,Ahmed Benali,18,1220,0,0.0,0,0.0,0.8533957535400987,0.0629554244414826,0.8533957535400987,0.0629554244414826,1,0.0737704918032786,1.1067887372337282,0.0816483494680619,3.220043764449656,0.237544212131532,1.9694451177492736,0.14528693491593,10,0.7377049180327869,14,1.0327868852459017,2,0,Crotone,Serie_A,No
1685,Ahmed Elmohamady,14,823,0,0.0,0,0.0,0.3412727639079094,0.0373202293459439,0.3412727639079094,0.0373202293459439,0,0.0,0.989466428756714,0.1082041052103332,2.426968083716929,0.2654035571500894,1.610212274827063,0.1760863970041745,9,0.9842041312272176,13,1.4216281895504252,2,0,Aston Villa,EPL,No
7306,Aihen Muñoz,16,1212,0,0.0,0,0.0,0.1781382840126752,0.0132280903969808,0.1781382840126752,0.0132280903969808,1,0.0742574257425742,0.518642894923687,0.0385130862567094,2.351734791882336,0.1746337716744309,1.7811333378776908,0.132262376575076,4,0.297029702970297,6,0.4455445544554455,6,0,Real Sociedad,LaLiga,No
1750,Ainsley Maitland-Niles,26,1719,0,0.0,0,0.0,0.7961910218000412,0.0416853938115204,0.7961910218000412,0.0416853938115204,0,0.0,0.8219911437481642,0.0430361855365531,5.96847414970398,0.3124855575761246,5.051884198561311,0.2644965548984979,12,0.6282722513089005,6,0.3141361256544502,2,0,"Arsenal,West Bromwich Albion",EPL,Yes
3237,Aissa Mandi,28,2399,3,0.1125468945393914,3,0.1125468945393914,2.494701727293432,0.0935903107363105,2.494701727293432,0.0935903107363105,1,0.0375156315131304,1.024602636694908,0.038438614965628,3.886249611154199,0.1457951083801075,3.839710230007768,0.1440491541061688,8,0.3001250521050437,4,0.1500625260525218,4,2,Real Betis,LaLiga,No
4193,Aitor Fernández,29,2610,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.335666256025433,0.1150229743457045,3.335666256025433,0.1150229743457045,0,0.0,0,0.0,0,0,Levante,LaLiga,No
6427,Aitor Ruibal,28,1617,2,0.111317254174397,2,0.111317254174397,2.736495343968272,0.1523095738757851,2.736495343968272,0.1523095738757851,2,0.111317254174397,2.053365865722298,0.1142875249938199,6.422499367967248,0.3574674972894572,2.740351174026728,0.1525241840831203,33,1.8367346938775508,24,1.3358070500927643,2,0,Real Betis,LaLiga,No
3310,Alassane Pléa,29,1804,6,0.2993348115299334,6,0.2993348115299334,5.505177699029446,0.2746485548296286,5.505177699029446,0.2746485548296286,1,0.0498891352549889,3.8594888541847454,0.192546561461545,11.608919942751529,0.5791589771882691,3.9902673829346895,0.1990709891707993,62,3.0931263858093128,28,1.3968957871396896,2,0,Borussia M.Gladbach,Bundesliga,No
3201,Alban Lafont,38,3420,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.799903593957424,0.0736816735251953,2.799903593957424,0.0736816735251953,0,0.0,0,0.0,2,0,Nantes,Ligue1,No
1504,Alberto Grassi,23,1172,0,0.0,0,0.0,0.5227796193212271,0.0401451926099918,0.5227796193212271,0.0401451926099918,0,0.0,0.3462430965155363,0.026588633691466,2.014111873693764,0.1546672940549819,1.3904139753431082,0.1067724042498974,11,0.8447098976109215,3,0.2303754266211604,3,0,Parma Calcio 1913,Serie_A,No
8849,Alberto Perea,27,1554,2,0.1158301158301158,2,0.1158301158301158,1.819219758734107,0.1053602176873035,1.819219758734107,0.1053602176873035,3,0.1737451737451737,2.775520231574774,0.1607444149560679,4.700046131387353,0.2722034439027424,1.9245396759361029,0.1114598267916661,28,1.6216216216216215,13,0.752895752895753,0,0,Cadiz,LaLiga,No
5124,Alberto Rodríguez,12,851,0,0.0,0,0.0,0.138815201818943,0.0146808086530021,0.138815201818943,0.0146808086530021,0,0.0,0.1439542435109615,0.0152243030740147,0.13735406473279,0.0145262818166287,0.13735406473279,0.0145262818166287,3,0.3172737955346651,2,0.2115158636897767,2,1,Alaves,LaLiga,No
411,Albin Ekdal,32,2301,2,0.0782268578878748,2,0.0782268578878748,0.8595552882179618,0.0336201546890988,0.8595552882179618,0.0336201546890988,1,0.0391134289439374,0.9703601310029626,0.0379541120340141,4.922459287568927,0.192534261573752,3.854888558387756,0.1507779097152968,14,0.5475880052151239,11,0.4302477183833115,9,0,Sampdoria,Serie_A,No
2103,Aleix Vidal,12,583,0,0.0,0,0.0,0.0322923958301544,0.0049851039875023,0.0322923958301544,0.0049851039875023,1,0.1543739279588336,0.8657874725759029,0.133655012919093,2.6855695731937885,0.4145819238206534,2.515907652676105,0.3883905467252992,1,0.1543739279588336,6,0.9262435677530018,2,0,Sevilla,LaLiga,No
1491,Alejandro Gomez,28,1592,7,0.3957286432160804,7,0.3957286432160804,3.5228484123945236,0.19915600321325824,3.5228484123945236,0.19915600321325824,3,0.16959798994974873,2.8601172622293234,0.16169004623155722,10.469331977888942,0.5918592198555307,6.507914194837213,0.36790972206994293,47,2.657035175879397,36,2.035175879396985,0,0,Sevilla,LaLiga,Yes
