id,player_name,15-16_games,15-16_mins_played,15-16_goals,15-16_goals_per_90,15-16_npg,15-16_npg_per_90,15-16_xG,15-16_xG_per_90,15-16_npxG,15-16_npxG_per_90,15-16_assists,15-16_assists_per_90,15-16_xA,15-16_xA_per_90,15-16_xGChain,15-16_xGChain_per_90,15-16_xGBuildup,15-16_xGBuildup_per_90,15-16_shots,15-16_shots_per_90,15-16_key_passes,15-16_key_passes_per_90,15-16_yellow_cards,15-16_red_cards,15-16_team,15-16_league,15-16_transferred
227,Robert Lewandowski,32,2654,30,1.0173323285606632,28,0.9495101733232856,28.46237726509571,0.9651898846490632,26.94682390987873,0.913795837185036,2,0.0678221552373775,3.455625979229808,0.1171840008028194,34.54226553440094,1.1713654476624282,8.226694845594466,0.2789760874542207,152,5.154483798040694,22,0.746043707611153,2,0,Bayern Munich,Bundesliga,No
2457,Roberto Canella,9,704,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2188590168952942,0.027979135682637,1.1104318499565125,0.1419586171819405,0.9958714134991168,0.1273131068393757,0,0.0,2,0.2556818181818182,4,0,Sporting Gijon,LaLiga,No
1862,Roberto Crivello,17,1440,0,0.0,0,0.0,0.0657079815864563,0.0041067488491535,0.0657079815864563,0.0041067488491535,1,0.0625,0.5482481140643358,0.0342655071290209,1.132156115025282,0.0707597571890801,0.712530892342329,0.0445331807713955,2,0.125,14,0.875,5,0,Frosinone,Serie_A,No
482,Roberto Firmino,31,2005,10,0.4488778054862842,10,0.4488778054862842,7.131028613075614,0.3200960474697283,7.131028613075614,0.3200960474697283,7,0.314214463840399,5.39667608961463,0.2422448120026517,16.398779906332493,0.7361048337007104,6.829728804528713,0.3065713677843312,63,2.8279301745635914,49,2.199501246882793,1,0,Liverpool,EPL,No
182,Roberto Hilbert,12,763,0,0.0,0,0.0,0.3484232425689697,0.0410984165546622,0.3484232425689697,0.0410984165546622,1,0.1179554390563564,0.9988560378551484,0.1178205024992966,2.680137293413281,0.3161367711758784,1.479679811745882,0.1745362818573124,4,0.4718217562254259,6,0.7077326343381388,1,0,Bayer Leverkusen,Bundesliga,No
1340,Roberto Inglese,26,1374,3,0.1965065502183406,3,0.1965065502183406,3.2694890843704343,0.2141586736487184,3.2694890843704343,0.2141586736487184,1,0.0655021834061135,0.7861332623288035,0.0514934451307076,3.8970814598724246,0.2552673445331282,0.6707775117829442,0.0439373916015028,35,2.2925764192139737,11,0.7205240174672489,3,0,Chievo,Serie_A,No
2514,Roberto Lago,17,1372,0,0.0,0,0.0,0.1594273829832673,0.0104580644814096,0.1594273829832673,0.0104580644814096,2,0.1311953352769679,1.8349597472697496,0.1203690796313975,2.4449029369279742,0.1603799302649546,1.0322056859731674,0.0677102855230211,4,0.2623906705539358,11,0.7215743440233237,6,0,Getafe,LaLiga,No
1723,Roberto Pereyra,13,799,0,0.0,0,0.0,0.6136700995266438,0.0691242915611989,0.6136700995266438,0.0691242915611989,1,0.1126408010012515,2.316787594929337,0.2609648104426036,5.272463284432888,0.5938944876082102,4.051542464643717,0.4563689885080532,10,1.1264080100125156,25,2.816020025031289,0,0,Juventus,Serie_A,No
2331,Roberto Rosales,35,3070,0,0.0,0,0.0,0.4432403435930609,0.0129940165874187,0.4432403435930609,0.0129940165874187,5,0.1465798045602606,3.263510369695723,0.0956729424340765,7.111630491912365,0.2084842815218608,4.190198961645365,0.1228397089733168,18,0.5276872964169381,21,0.6156351791530945,5,0,Malaga,LaLiga,No
2311,Roberto Soldado,28,2264,5,0.1987632508833922,5,0.1987632508833922,5.8291847398504615,0.2317255417785077,5.8291847398504615,0.2317255417785077,10,0.3975265017667844,6.596471559256315,0.2622272262955249,15.060345684178174,0.598688653522984,4.0678847674280405,0.1617092001186058,40,1.5901060070671378,29,1.1528268551236749,12,0,Villarreal,LaLiga,No
